price,bedrooms,bathrooms,floors,view,sqm_living15,sqm_lot15,sqm_outdoor15,lot_living_ratio15,waterfront,condition,grade,renovated,yr_built,age_of_house,city,area_code,zipcode,dist_from_center,lat,long
856500.0,4,2,2,0,35413.28051839015,80374.1536871791,44960.87316878895,2.2696048632218844,0,3,10,1,2003,21,Redmond,425,98052,20.12,47.7048,-122.107
552000.0,3,1,1,0,17545.181533427338,49514.00923543912,31968.827702011786,2.8220858895705527,0,4,6,1,1919,105,Seattle,206,98115,7.86,47.6724,-122.296
506500.0,4,2,1,0,22281.3041559476,77500.1883685134,55218.8842125658,3.4782608695652173,0,4,7,1,1978,46,Kirkland,206,98034,16.01,47.7278,-122.218
500000.0,3,2,2,0,21097.273500317537,51752.90356608506,30655.63006576752,2.4530612244897956,0,3,8,1,1988,36,Issaquah,425,98029,24.16,47.5754,-122.013
280000.0,4,2,1,0,18729.212189057405,108500.26371591876,89771.05152686135,5.793103448275862,0,3,7,1,1968,56,Seattle,206,98168,10.46,47.5123,-122.32
308000.0,3,1,1,0,17545.181533427338,123515.92521231822,105970.74367889088,7.039877300613497,0,4,7,0,1979,45,North Bend,360,98045,46.76,47.4635,-121.746
613500.0,3,2,2,0,24434.087166184083,77414.07704810394,52979.98988191986,3.1682819383259915,0,3,8,1,1989,35,Issaquah,425,98029,23.71,47.5713,-122.02
255000.0,3,1,1,0,16684.068329332746,104948.17174902857,88264.10341969582,6.290322580645162,0,3,7,1,1976,48,Black Diamond,253,98010,36.67,47.3433,-122.037
545000.0,3,2,2,0,33152.85835764184,2316243.8242037394,2283090.9658460976,69.86558441558442,0,3,10,1,1977,47,Carnation,360,98014,34.75,47.6223,-121.869
620000.0,4,2,1,0,20666.71689827024,241908.22686027363,221241.5099620034,11.705208333333333,0,5,7,1,1966,58,Sammamish,425,98075,23.53,47.5832,-122.02
450000.0,3,1,1,0,10656.275900670593,73194.62234804043,62538.34644736984,6.8686868686868685,0,4,7,1,1949,75,Seattle,206,98126,8.85,47.5314,-122.373
279000.0,4,1,1,0,19805.603694175647,78307.48199735208,58501.87830317643,3.953804347826087,0,3,7,0,1976,48,Kent,253,98031,25.28,47.4002,-122.189
625000.0,3,2,2,0,24218.80886516044,34444.52816378373,10225.719298623291,1.422222222222222,0,3,9,1,2009,15,Issaquah,425,98027,24.69,47.5463,-122.015
274950.0,3,1,1,0,17760.459834450987,92408.21071440104,74647.75087995005,5.203030303030302,0,3,7,1,1987,37,Kent,253,98042,30.14,47.3776,-122.116
423000.0,3,1,1,0,18298.655587010107,65014.04690914179,46715.39132213168,3.552941176470588,0,4,7,1,1952,72,Seattle,206,98126,9.82,47.5233,-122.378
350000.0,2,1,1,1,10247.24712872566,62645.98559788166,52398.738469156,6.113445378151261,0,5,6,1,1950,74,Kenmore,206,98028,18.05,47.7598,-122.255
305000.0,4,1,1,0,15607.676824214504,83958.53739922284,68350.86057500834,5.379310344827585,0,3,7,1,1968,56,Auburn,253,98001,30.38,47.3352,-122.278
368000.0,3,1,1,3,19697.96454366382,93107.8651927279,73409.90064906407,4.726775956284153,0,4,7,1,1966,58,Seattle,206,98198,21.7,47.4109,-122.329
232000.0,3,1,1,0,15500.03767370268,71924.48037200091,56424.442698298226,4.6402777777777775,0,3,7,1,1984,40,Federal Way,253,98023,31.49,47.323,-122.349
250000.0,4,3,2,0,19697.96454366382,74271.01385315867,54573.04930949485,3.7704918032786887,0,3,7,1,2000,24,Seattle,206,98108,8.57,47.5333,-122.294
220000.0,3,1,1,0,15284.759372679033,85443.95767628602,70159.19830360699,5.590140845070422,0,4,7,1,1966,58,Renton,253,98058,20.84,47.4528,-122.172
435000.0,3,2,1,0,17545.181533427338,40902.87719449318,23357.69566106584,2.331288343558282,0,3,7,1,1986,38,Seattle,206,98107,8.05,47.6753,-122.363
350000.0,2,1,1,0,11625.02825527701,82666.86759308095,71041.83933780395,7.111111111111111,0,4,6,1,1922,102,Seattle,206,98126,9.52,47.5245,-122.371
206325.0,5,2,1,0,18513.93388803376,91256.47180392452,72742.53791589076,4.9290697674418595,0,3,7,1,1970,54,Renton,253,98058,20.67,47.4572,-122.167
339000.0,5,2,1,0,18513.93388803376,91256.47180392452,72742.53791589076,4.9290697674418595,0,3,7,1,1970,54,Renton,253,98058,20.67,47.4572,-122.167
399000.0,4,2,1,0,18836.851339569228,77500.1883685134,58663.33702894417,4.114285714285714,0,5,7,1,1969,55,Renton,425,98059,16.85,47.5078,-122.161
529000.0,2,1,1,0,14316.007018072614,69556.41906074078,55240.41204266816,4.858646616541353,0,3,6,1,1950,74,Seattle,206,98199,7.44,47.6571,-122.396
640000.0,4,2,2,0,31968.82770201177,93463.07438941691,61494.246687405146,2.9235690235690237,0,3,9,1,1999,25,Sammamish,425,98075,23.48,47.5992,-122.019
735000.0,4,2,3,0,13670.17211500167,32937.58005661819,19267.407941616526,2.4094488188976375,0,3,8,1,2004,20,Seattle,206,98117,8.93,47.6765,-122.389
378000.0,5,2,1,0,4951.400923543912,193750.4709212835,188799.0699977396,39.130434782608695,0,4,8,1,1960,64,Seattle,206,98125,13.54,47.7255,-122.297
775000.0,3,2,1,3,21958.38670441213,63507.09880197625,41548.71209756412,2.892156862745098,0,4,8,1,1905,119,Seattle,206,98144,3.15,47.5972,-122.292
2250000.0,3,4,2,2,45961.91726854892,83958.53739922284,37996.620130673924,1.8266978922716626,0,3,11,1,1954,70,Seattle,206,98112,4.52,47.6288,-122.282
1350000.0,4,4,3,0,14638.924469608086,60062.64598559788,45423.7215159898,4.102941176470588,0,3,9,1,2014,10,Seattle,206,98103,9.06,47.6875,-122.33
380000.0,4,2,1,0,21743.10840338848,117520.4245288096,95777.31612542112,5.404950495049504,0,3,8,1,1967,57,Kirkland,206,98034,13.32,47.7089,-122.241
624900.0,4,2,1,0,21743.10840338848,117520.4245288096,95777.31612542112,5.404950495049504,0,3,8,1,1967,57,Kirkland,206,98034,13.32,47.7089,-122.241
379770.0,3,2,2,0,15822.955125238152,16963.93012066349,1140.9749954253366,1.072108843537415,0,3,8,1,2005,19,Issaquah,425,98029,25.89,47.5472,-121.998
340000.0,3,1,1,0,12486.141459371604,113720.76251574224,101234.62105637064,9.107758620689657,0,3,8,1,1976,48,Woodinville,360,98077,24.76,47.7427,-122.071
515500.0,4,2,2,0,30461.87959484624,85207.15154516,54745.27195031376,2.7971731448763246,0,3,8,1,2005,19,Renton,425,98059,19.62,47.4863,-122.14
600000.0,4,2,1,0,21312.551801341186,51128.59649311648,29816.044691775292,2.398989898989899,0,3,7,1,1908,116,Seattle,206,98115,7.95,47.6725,-122.293
400000.0,1,1,1,0,17437.542382915515,260755.84211489404,243318.29973197854,14.953703703703704,0,3,6,1,1960,64,Duvall,360,98019,36.67,47.7652,-121.903
364000.0,4,1,1,0,13885.450416025316,120695.77946890844,106810.32905288313,8.692248062015505,0,5,6,1,1947,77,Seattle,206,98155,15.24,47.7429,-122.321
440000.0,4,2,2,0,21312.551801341186,81009.22467519886,59696.67287385767,3.8010101010101005,0,3,8,1,1989,35,Renton,425,98059,17.18,47.5123,-122.15
285000.0,2,1,1,0,16468.790028309097,86111.32040945932,69642.53038115022,5.228758169934641,0,3,6,1,1954,70,Seattle,206,98125,13.58,47.7257,-122.296
669000.0,3,1,1,0,16468.790028309097,48437.61773032088,31968.827702011786,2.941176470588236,0,5,7,1,1915,109,Seattle,206,98112,3.4,47.6204,-122.292
475000.0,4,2,1,0,15822.955125238152,93376.96306900746,77554.0079437693,5.901360544217686,0,5,7,1,1962,62,Seattle,206,98125,12.37,47.7139,-122.292
747000.0,2,1,1,0,16791.70747984457,43055.66020472966,26263.952724885094,2.564102564102564,0,4,7,1,1911,113,Seattle,206,98103,5.92,47.6589,-122.341
317000.0,3,1,1,0,11409.74995425336,61892.51154429889,50482.76159004553,5.4245283018867925,0,2,7,0,1981,43,Seattle,206,98126,6.59,47.5532,-122.372
390000.0,2,1,1,0,17006.985780868217,97897.80739050408,80890.82160963587,5.756329113924051,0,4,6,1,1941,83,Seattle,206,98125,11.85,47.7116,-122.311
1070000.0,4,2,2,0,17868.09898496281,53819.57525591208,35951.47627094927,3.0120481927710845,0,3,9,1,2012,12,Seattle,206,98107,8.11,47.674,-122.371
1205000.0,4,2,1,3,17437.542382915515,59201.53278150329,41763.990398587775,3.3950617283950613,0,3,9,1,1960,64,Seattle,206,98107,6.16,47.6586,-122.358
580000.0,3,1,1,0,13454.89381397802,43916.77340882426,30461.879594846236,3.264,0,3,7,1,1908,116,Seattle,206,98117,9.27,47.6831,-122.379
518000.0,4,2,1,0,22281.3041559476,104226.98944059934,81945.68528465174,4.677777777777778,0,3,8,1,1969,55,Bellevue,206,98006,12.67,47.5592,-122.178
147500.0,3,1,1,0,10871.55420169424,70525.17141534718,59653.61721365294,6.487128712871287,0,3,7,0,1969,55,Kent,253,98042,30.34,47.375,-122.117
555000.0,4,2,1,0,21312.551801341186,93646.06094528704,72333.50914394585,4.3939393939393945,0,4,8,1,1965,59,Bellevue,206,98006,13.58,47.5429,-122.177
427500.0,2,2,3,0,11732.667405788834,14811.147110427004,3078.47970463817,1.2623853211009173,0,3,8,1,2008,16,Seattle,206,98109,3.21,47.6341,-122.342
1735000.0,3,2,1,4,41010.516345005,284167.3573512158,243156.84100621077,6.9291338582677175,0,5,10,1,1982,42,Seattle,206,98177,17.76,47.7624,-122.38
265950.0,3,2,2,0,22173.665005435774,47189.00358438371,25015.338578947936,2.1281553398058253,0,3,7,1,2002,22,Kent,253,98042,29.82,47.374,-122.133
247500.0,2,1,1,0,10656.275900670593,73086.9831975286,62430.70729685802,6.858585858585858,0,3,6,1,1950,74,Seattle,206,98133,12.38,47.7172,-122.34
244000.0,4,1,1,0,12486.141459371604,82666.86759308095,70180.72613370935,6.620689655172414,0,3,6,1,1943,81,Seattle,206,98146,12.16,47.4972,-122.348
578550.0,3,2,2,0,25079.92206925503,83904.71782396693,58824.7957547119,3.3454935622317596,0,4,8,1,1989,35,Issaquah,425,98029,24.39,47.5669,-122.012
451000.0,4,2,2,0,17760.459834450987,22076.78976997513,4316.329935524143,1.2430303030303027,0,3,7,1,2005,19,Issaquah,425,98029,25.73,47.5532,-121.998
489000.0,2,1,2,0,14531.28531909626,48211.57551424604,33680.29019514978,3.317777777777778,0,3,8,1,2004,20,Redmond,425,98053,25.54,47.7177,-122.034
190000.0,2,1,1,0,18083.37728598646,180080.29880628182,161996.92152029535,9.958333333333334,0,2,5,1,1915,109,Carnation,360,98014,33.0,47.6888,-121.909
475000.0,3,3,1,0,24434.087166184083,172222.64081891865,147788.55365273455,7.048458149779735,0,3,7,1,1978,46,Woodinville,360,98072,21.65,47.754,-122.144
485000.0,3,2,1,0,15284.759372679033,49406.370084927294,34121.610712248264,3.232394366197183,0,3,7,1,1905,119,Seattle,206,98103,9.12,47.6872,-122.349
530000.0,3,2,2,0,26263.952724885094,2035456.336178595,2009192.3834537098,77.50000000000001,0,3,8,1,1987,37,Issaquah,425,98027,28.93,47.5453,-121.957
379000.0,4,2,2,0,29816.04469177529,109307.55734475744,79491.51265298216,3.666064981949459,0,3,9,1,1994,30,Kent,253,98030,27.5,47.3842,-122.17
1629000.0,5,2,2,0,40257.04229142224,192168.17540875968,151911.13311733742,4.773529411764705,0,4,9,1,1964,60,Bellevue,206,98004,9.62,47.6458,-122.218
739000.0,3,1,1,0,23895.89141362496,64152.9337050472,40257.04229142224,2.6846846846846852,0,4,8,1,1926,98,Seattle,206,98112,4.07,47.6374,-122.304
189950.0,3,1,1,0,9902.801847087823,51343.87479414012,41441.0729470523,5.184782608695651,0,5,6,1,1969,55,Kent,253,98042,32.59,47.3665,-122.082
637500.0,4,3,2,0,25079.92206925503,38115.023196236936,13035.101126981906,1.5197424892703864,0,3,8,1,1999,25,Issaquah,425,98029,25.13,47.546,-122.009
2225000.0,3,3,1,4,34659.80646480738,134850.3277612133,100190.52129640592,3.890683229813664,0,4,9,1,1949,75,Seattle,206,98177,11.76,47.7067,-122.38
209950.0,3,1,1,0,14746.56362011991,108844.7089975566,94098.1453774367,7.38102189781022,0,4,7,1,1963,61,Federal Way,253,98023,31.7,47.3212,-122.352
460000.0,3,1,1,0,11302.110803741536,75347.40535827691,64045.29455453537,6.666666666666667,0,3,6,1,1944,80,Seattle,206,98125,12.47,47.7132,-122.283
543500.0,4,2,2,0,26048.67442386145,62613.69385272812,36565.019428866675,2.403719008264463,0,3,8,1,1998,26,Snoqualmie,360,98065,35.49,47.5373,-121.87
376000.0,4,2,2,0,26048.67442386145,66736.27331733098,40687.598893469534,2.56198347107438,0,3,8,1,2005,19,Maple Valley,253,98038,34.14,47.3772,-122.029
430000.0,3,2,2,0,14854.202770631737,11915.653961658934,-2938.5488089728024,0.8021739130434781,0,3,8,1,2005,19,Issaquah,425,98029,25.8,47.5478,-121.999
515000.0,4,2,1,0,25833.3961228378,157206.97932251918,131373.5831996814,6.085416666666666,0,4,7,1,1953,71,Seattle,206,98166,18.34,47.4413,-122.345
580000.0,7,2,1,0,14423.646168584435,41171.97507077274,26748.32890218831,2.854477611940299,0,3,6,1,1915,109,Seattle,206,98117,9.06,47.6775,-122.39
600000.0,5,3,2,1,35843.83712043745,139930.8956653714,104087.05854493397,3.9039039039039034,0,3,9,1,1998,26,Issaquah,425,98027,18.98,47.5584,-122.089
476800.0,3,1,1,0,22281.3041559476,473558.4426767704,451277.1385208228,21.253623188405797,0,4,6,1,1919,105,Redmond,425,98052,19.87,47.7265,-122.136
815000.0,3,1,2,0,17006.985780868217,38427.17673272123,21420.190951853012,2.259493670886076,0,4,8,1,1916,108,Seattle,206,98105,6.23,47.6618,-122.325
455600.0,3,2,2,0,26048.67442386145,62624.4577677793,36575.78334391785,2.4041322314049585,0,3,7,1,1998,26,Snoqualmie,360,98065,35.4,47.5382,-121.871
270000.0,3,1,1,0,10871.55420169424,102407.88779694952,91536.33359525529,9.419801980198022,0,3,7,0,1969,55,Renton,425,98059,21.13,47.4936,-122.105
1200000.0,5,4,3,0,16468.790028309097,38750.0941842567,22281.3041559476,2.3529411764705883,0,3,10,1,1974,50,Seattle,206,98119,3.98,47.6346,-122.364
525000.0,2,1,1,0,14423.646168584435,38750.0941842567,24326.448015672264,2.6865671641791047,0,3,7,0,1903,121,Seattle,206,98119,4.09,47.6358,-122.364
242000.0,3,1,1,0,15500.03767370268,106487.41160134765,90987.37392764496,6.870138888888889,0,3,7,1,1979,45,Seattle,206,98198,22.56,47.4051,-122.29
715000.0,4,2,1,0,28524.3748856334,328299.40906106366,299775.03417543025,11.509433962264152,0,4,8,0,1960,64,Issaquah,425,98029,23.54,47.5535,-122.028
475000.0,3,2,2,0,20343.799446734767,44584.136141997566,24240.3366952628,2.1915343915343914,0,3,8,1,1999,25,Snoqualmie,360,98065,35.8,47.5336,-121.867
370000.0,4,3,2,0,21635.469252876657,60277.92428662153,38642.455033744875,2.7860696517412933,0,3,8,1,1999,25,Renton,253,98058,22.6,47.4286,-122.185
788600.0,4,2,2,0,42194.54700063507,82516.1727823644,40321.62578172933,1.9556122448979592,0,3,9,1,2005,19,Redmond,425,98053,24.5,47.6818,-122.025
160000.0,2,1,1,0,9795.162696576,54680.68846000668,44885.525763430676,5.582417582417581,0,5,6,1,1912,112,Kent,206,98032,25.37,47.3877,-122.234
800000.0,5,1,2,0,18406.29473752193,937752.279259012,919345.98452149,50.94736842105263,0,3,7,1,1930,94,Carnation,360,98014,31.66,47.6294,-121.911
520000.0,4,3,2,0,22927.139059018547,55348.05119317999,32420.912134161445,2.414084507042254,0,4,8,1,1992,32,Issaquah,425,98029,25.08,47.5693,-122.002
725000.0,3,1,2,0,23034.77820953037,53819.57525591208,30784.79704638171,2.336448598130841,0,3,8,1,1985,39,Seattle,206,98136,10.05,47.5239,-122.388
335000.0,4,1,1,0,25618.11782181415,64583.4903070945,38965.37248528035,2.5210084033613445,0,4,7,1,1914,110,Seattle,206,98118,9.93,47.5282,-122.267
919000.0,4,2,1,4,37996.62013067393,183266.41766143183,145269.7975307579,4.823229461756374,0,3,10,1,1993,31,Sammamish,425,98075,23.43,47.5604,-122.027
425000.0,3,2,2,0,23142.4173600422,151211.47863901057,128069.06127896838,6.5339534883720916,0,3,9,1,1986,38,Auburn,253,98092,31.15,47.3411,-122.197
420000.0,5,2,1,0,19697.96454366382,93646.06094528704,73948.09640162322,4.754098360655739,0,3,7,1,1983,41,Seattle,206,98155,18.53,47.7723,-122.317
905000.0,4,3,2,0,36274.39372248474,418673.23983079125,382398.8461083065,11.541839762611277,0,4,10,1,1981,43,Woodinville,360,98072,20.75,47.733,-122.129
435000.0,2,1,1,0,14961.841921143558,64583.4903070945,49621.648385950946,4.316546762589929,0,4,7,1,1940,84,Seattle,206,98118,6.61,47.5631,-122.271
438000.0,3,2,2,0,16791.70747984457,33045.219207130016,16253.511727285448,1.967948717948718,0,3,7,1,2003,21,Redmond,425,98053,23.87,47.682,-122.034
725000.0,4,2,2,0,28739.65318665705,80793.94637417521,52054.29318751816,2.8112359550561794,0,3,8,1,1994,30,Redmond,425,98052,15.38,47.6846,-122.163
840000.0,4,1,2,0,21958.38670441213,43055.66020472966,21097.273500317533,1.9607843137254901,0,5,8,1,1924,100,Seattle,206,98105,7.41,47.666,-122.289
425500.0,3,2,2,0,19913.24284468747,29902.15601218475,9988.913167497281,1.5016216216216216,0,3,8,1,1978,46,Redmond,425,98052,17.09,47.6345,-122.108
853505.0,3,2,1,4,40257.04229142224,160274.6951121062,120017.65282068394,3.9812834224598928,0,3,9,1,1985,39,Kirkland,206,98034,13.21,47.7019,-122.228
398000.0,2,1,1,0,21743.10840338848,163396.23047694907,141653.1220735606,7.514851485148515,0,3,5,1,1983,41,Black Diamond,253,98010,37.47,47.3364,-122.033
418500.0,3,2,2,0,22173.665005435774,47350.46231015145,25176.797304715677,2.135436893203884,0,3,7,0,2007,17,Snoqualmie,360,98065,34.36,47.5415,-121.884
826000.0,3,1,1,0,27555.622531026984,53819.57525591208,26263.952724885097,1.9531250000000002,0,3,9,1,1929,95,Seattle,206,98109,3.21,47.6312,-122.353
742000.0,4,2,2,0,38104.25928118576,118252.37075229002,80148.11147110426,3.103389830508474,0,3,10,1,1997,27,Sammamish,425,98075,26.35,47.5943,-121.981
180000.0,4,1,1,0,19052.12964059288,200004.30556602048,180952.1759254276,10.497740112994348,0,3,6,1,1924,100,Renton,253,98055,21.69,47.4336,-122.197
286000.0,4,1,2,0,25941.035273349626,82882.1458941046,56941.110620754975,3.195020746887966,0,2,8,1,1978,46,Federal Way,253,98023,34.13,47.3003,-122.373
421200.0,3,2,2,0,17760.459834450987,32937.58005661819,15177.120222167207,1.8545454545454545,0,3,7,1,2003,21,Redmond,425,98053,23.8,47.6821,-122.035
390000.0,3,3,1,0,26694.50932693239,114818.68185096284,88124.17252403044,4.301209677419355,0,3,8,1,1994,30,Maple Valley,253,98038,33.89,47.3778,-122.033
739000.0,4,2,2,0,29600.766390751643,85573.12465690021,55972.35826614857,2.890909090909091,0,3,9,1,2002,22,Bellevue,206,98006,16.38,47.5656,-122.122
499900.0,4,3,2,0,16145.872576773623,70331.4209444259,54185.54836765228,4.356,0,4,7,1,1968,56,Issaquah,425,98027,23.83,47.5338,-122.033
670000.0,3,2,1,0,22173.665005435774,132439.21078974844,110265.54578431266,5.972815533980583,0,3,8,1,1950,74,Seattle,206,98155,15.63,47.744,-122.292
842500.0,3,2,1,0,31968.82770201177,46500.11302110804,14531.285319096267,1.4545454545454548,0,3,8,1,1910,114,Seattle,206,98112,3.5,47.6321,-122.306
492500.0,2,2,2,0,17222.264081891866,2135711.440965308,2118489.176883416,124.00874999999999,0,4,7,1,1978,46,Vashon,206,98070,22.37,47.4422,-122.505
836500.0,3,2,3,3,24003.53056413679,77500.1883685134,53496.657804376606,3.2286995515695067,0,3,9,0,1996,28,Seattle,206,98118,7.33,47.558,-122.265
334000.0,2,1,2,0,16899.346630356395,19697.96454366382,2798.6179133074256,1.165605095541401,0,4,7,1,1945,79,Seattle,206,98199,6.79,47.6485,-122.397
179900.0,3,1,1,0,13670.17211500167,104194.6976954458,90524.52558044413,7.622047244094488,0,3,6,1,1977,47,Kent,253,98042,34.54,47.3238,-122.14
563000.0,3,2,1,0,14100.728717048964,59578.26980829467,45477.54109124571,4.225190839694657,0,3,7,1,1940,84,Seattle,206,98103,9.16,47.6881,-122.342
310000.0,3,2,2,0,22604.221607483072,70234.54570896526,47630.32410148219,3.107142857142857,0,3,7,1,2003,21,Maple Valley,253,98038,34.87,47.3673,-122.031
335000.0,4,2,1,0,20236.16029622294,94905.43900627537,74669.27871005243,4.689893617021277,0,3,7,1,1965,59,Seattle,206,98133,17.16,47.7595,-122.356
499950.0,4,2,1,0,20236.16029622294,94905.43900627537,74669.27871005243,4.689893617021277,0,3,7,1,1965,59,Seattle,206,98133,17.16,47.7595,-122.356
658500.0,2,1,1,0,15177.120222167208,45466.777176194526,30289.65695402732,2.9957446808510637,0,3,8,1,1927,97,Seattle,206,98103,9.03,47.6872,-122.333
297000.0,2,1,3,0,15392.398523190855,17760.459834450987,2368.0613112601313,1.1538461538461537,0,3,7,0,1999,25,Seattle,206,98125,13.3,47.7222,-122.29
725000.0,6,1,2,0,21850.747553900303,43916.77340882426,22066.025854923955,2.0098522167487687,0,3,8,1,1917,107,Seattle,206,98105,6.35,47.6629,-122.325
780000.0,3,2,1,2,27878.53998256246,570745.8316738964,542867.291691334,20.47258687258687,0,3,6,1,1983,41,Sammamish,425,98074,19.9,47.6302,-122.069
252500.0,3,1,1,0,17329.90323240369,65950.50751859466,48620.604286190974,3.8055900621118015,0,3,7,1,1947,77,Seattle,206,98125,12.62,47.7192,-122.32
330000.0,3,2,2,0,12055.584857324306,27921.595642767188,15866.010785442882,2.3160714285714286,0,3,7,1,2005,19,Seattle,206,98102,6.33,47.5617,-122.385
525000.0,3,2,1,0,26371.59187539692,103419.69581176066,77048.10393636374,3.9216326530612244,0,3,9,1,1990,34,Bothell,425,98011,17.66,47.7394,-122.204
365000.0,2,1,1,0,13777.811265513492,80729.36288386812,66951.55161835463,5.859375,0,4,7,1,1982,42,Sammamish,425,98074,20.21,47.6186,-122.063
500000.0,4,3,2,2,17545.181533427338,53281.37950335296,35736.19796992562,3.0368098159509205,0,3,7,1,1930,94,Seattle,206,98116,5.82,47.5821,-122.401
179950.0,3,1,1,0,10333.35844913512,55972.35826614856,45638.99981701344,5.416666666666667,0,5,6,1,1969,55,Kent,253,98042,32.79,47.3648,-122.081
440000.0,3,2,1,0,24649.36546720773,468876.1396295061,444226.77416229836,19.021834061135376,0,3,7,1,2007,17,North Bend,360,98045,49.53,47.4826,-121.698
145000.0,1,0,1,0,16684.068329332746,106821.0929679343,90137.02463860155,6.40258064516129,0,2,4,1,1948,76,Seattle,206,98146,12.2,47.4982,-122.362
331000.0,4,3,2,0,22335.123731203512,61569.59409276342,39234.470361559914,2.7566265060240966,0,3,8,1,2005,19,Kent,253,98030,28.88,47.3623,-122.199
780000.0,3,2,2,0,15392.398523190855,50719.567721171545,35327.16919798069,3.295104895104895,0,3,9,1,1905,119,Seattle,206,98103,7.99,47.6767,-122.351
855000.0,3,1,1,0,20236.16029622294,43055.66020472966,22819.49990850672,2.127659574468085,0,3,7,1,1965,59,Seattle,206,98103,8.83,47.6854,-122.331
225000.0,3,2,1,0,17760.459834450987,64938.69950378352,47178.239669332535,3.6563636363636367,0,3,8,1,1986,38,Federal Way,253,98003,28.19,47.3532,-122.304
199000.0,3,1,1,0,12701.41976039525,77715.46666953704,65014.04690914179,6.11864406779661,0,3,7,1,1966,58,Federal Way,253,98003,30.36,47.3331,-122.319
550000.0,3,1,1,0,27878.53998256246,403646.81441934063,375768.27443677816,14.478764478764479,0,3,8,1,1979,45,Sammamish,425,98075,22.54,47.5747,-122.035
1425000.0,4,4,2,0,23250.05651055402,43916.77340882426,20666.71689827024,1.8888888888888888,0,3,11,1,1909,115,Seattle,206,98109,4.56,47.6437,-122.356
805000.0,3,2,1,0,22173.665005435774,48437.61773032088,26263.95272488511,2.1844660194174765,0,4,8,1,1929,95,Seattle,206,98115,8.13,47.6747,-122.295
261000.0,3,1,1,0,19267.40794161653,403980.4957859273,384713.08784431074,20.967039106145247,0,3,7,1,1983,41,Kent,253,98042,33.97,47.3585,-122.067
347000.0,3,1,1,0,15392.398523190855,90093.96897839682,74701.57045520596,5.8531468531468525,0,3,7,1,1968,56,Redmond,425,98052,18.56,47.6889,-122.117
390000.0,3,2,1,0,16361.150877797272,101116.21799080762,84755.06711301034,6.180263157894737,0,3,7,1,1979,45,Kirkland,206,98034,15.51,47.7281,-122.232
436000.0,4,2,2,0,26479.231025908743,43669.203362647066,17189.972336738323,1.649186991869919,0,3,7,1,2000,24,Bothell,425,98011,18.57,47.754,-122.217
1802750.0,5,3,1,0,37135.506926579335,217172.75007265643,180037.2431460771,5.848115942028985,0,3,10,1,1977,47,Bellevue,206,98004,8.57,47.6312,-122.224
557000.0,3,2,3,0,16145.872576773623,16436.49828315555,290.62570638192665,1.018,0,3,8,1,2004,20,Seattle,206,98107,8.39,47.6693,-122.393
135000.0,3,1,1,0,13347.254663466196,99006.49064077588,85659.23597730968,7.417741935483873,0,3,7,1,1959,65,Kent,206,98032,26.4,47.3698,-122.297
425000.0,3,2,2,0,26371.59187539692,150963.90859283338,124592.31671743646,5.724489795918367,0,3,8,1,1993,31,Duvall,360,98019,30.58,47.7334,-121.97
648752.0,3,2,1,0,25187.56121976685,103333.5844913512,78146.02327158434,4.102564102564103,0,5,8,1,1964,60,Mercer Island,206,98040,8.11,47.5767,-122.233
1388000.0,4,3,1,0,32184.106003035424,216333.1646986642,184149.05869562877,6.721739130434782,0,3,9,1,1972,52,Bellevue,206,98004,9.79,47.6408,-122.212
630100.0,4,2,1,0,19052.12964059288,122245.7832362787,103193.65359568581,6.416384180790959,0,5,7,1,1977,47,Kirkland,206,98033,14.38,47.6999,-122.2
739000.0,4,2,2,0,29600.766390751643,649613.03725391,620012.2708631583,21.945818181818183,0,3,9,1,1999,25,Carnation,360,98014,28.34,47.6586,-121.962
269000.0,3,1,2,0,13239.615512954371,56510.55401870768,43270.93850575331,4.268292682926829,0,3,7,1,1986,38,Seattle,206,98133,13.97,47.7316,-122.338
250000.0,3,1,1,0,12270.863158347956,54228.60402785701,41957.74086950905,4.4192982456140335,0,5,6,1,1942,82,Renton,206,98056,16.27,47.496,-122.189
475000.0,5,2,2,0,26263.952724885094,56510.55401870768,30246.601293822583,2.151639344262295,0,3,7,1,2007,17,Snoqualmie,360,98065,34.26,47.5369,-121.887
290000.0,1,1,1,0,11840.306556300658,49083.45263339182,37243.14607709116,4.1454545454545455,0,2,6,1,1916,108,Seattle,206,98117,9.1,47.6846,-122.366
219000.0,3,1,1,0,15822.955125238152,114097.4995425336,98274.54441729544,7.210884353741496,0,3,7,1,1953,71,Auburn,253,98002,33.23,47.3171,-122.219
416000.0,2,1,1,0,13454.89381397802,71580.03509036306,58125.14127638504,5.319999999999999,0,5,6,1,1918,106,Seattle,206,98117,9.96,47.6914,-122.372
179000.0,2,1,1,0,11840.306556300658,95971.06659634244,84130.76004004179,8.105454545454547,0,3,6,1,1949,75,Seattle,206,98188,18.01,47.4488,-122.274
302000.0,4,2,1,0,19267.40794161653,82096.3800953683,62828.97215375176,4.260893854748603,0,4,7,1,1988,36,Federal Way,253,98003,36.09,47.282,-122.303
565000.0,4,2,2,1,27555.622531026984,89135.98053884158,61580.358007814604,3.234765625,0,3,7,1,1961,63,Kirkland,206,98033,12.42,47.6689,-122.195
281700.0,3,1,1,0,21850.747553900303,89286.67534955814,67435.92779565783,4.086206896551724,0,3,7,1,1962,62,Kent,253,98031,25.6,47.3943,-122.198
